upz_id,Estacion,anio,mes,flujo_total_mes,pct_flujo_nocturno,pct_flujo_finde,pct_flujo_pico_am,pct_flujo_pico_pm,concentracion_horaria_gini,ABRIR DOMICILIO,ACCIDENTE CEREBRO VASCULAR,ACCIDENTE DE AVIACIÓN,ACCIDENTE DE TRÁNSITO,ACCIÓN SUBVERSIVA,ACTOS CONTRA EL AMBIENTE,ALARMA,AMENAZA DE SUICIDIO,ANIMAL,ANIMAL PELIGROSO,CAÍDA DE ALTURA,COLAPSO O POSIBILIDAD DE COLAPSO,CONGESTIÓN VEHICULAR,CONVULSIÓN,DAÑOS EN PROPIEDAD PÚBLICA O PRIVADA,DAÑOS EN REDES DE SERVICIOS,DELINCUENTE CAPTURADO POR CIVIL,DELITOS INFORMÁTICOS,DISPAROS,DOLOR TORÁXICO,ELECTROCUCIÓN,ELEMENTO CAÍDO O EN PELIGRO DE CAER,EMBRIAGUEZ,ENFERMO,ESTABLECIMIENTO ILEGAL PARA EL ABORTO,EVENTO NATURAL,EVENTO RESPIRATORIO,EXHIBICIONES O ACTOS OBSCENOS,EXPLOSIÓN,EXTRAVIADO O DESAPARECIDO,FENÓMENO DE REMOCIÓN DE MASA,FUGA DE PRESOS,HABITANTE DE LA CALLE,HALLAZGO DE EXPLOSIVOS,HERIDO,HURTO EFECTUADO,HURTO EN PROCESO,INCENDIO,INCONSCIENTE O PARO CARDIORESPIRATORIO,INDEBIDO USO DE ESTABLECIMIENTO,INFORMACIÓN CONFIDENCIAL,INTENTO DE SUICIDIO,INTENTO O VIOLACIÓN DE DOMICILIO,INTOXICACIÓN,INUNDACIÓN,INVASIÓN DE TERRENO O EDIFICIO,LESIONES PERSONALES,MALTRATO,MANIFESTACIÓN O MOTÍN,MANIOBRAS PELIGROSAS,MATERIALES PELIGROSOS,MENDICIDAD,MENOR EN ESTABLECIMIENTO DE MAYORES,MUERTE NATURAL,MUERTO,NARCÓTICOS,PANDILLAS,PATOLOGÍA GINECOBSTÉTRICA,PERSONA ABANDONADA,PERSONA O VEHÍCULO SOSPECHOSO,PERSONA PIDIENDO AUXILIO,PERSONA TENDIDA EN LA VÍA,PORTE DE ARMAS,QUEMADURAS,QUEMAS,RAPTO,RECONOCIMIENTO,REMISIÓN DE DINERO O ACOMPAÑAMIENTO,RESCATE,RESTOS HUMANOS,RIÑA,RUIDO,SANGRADO VAGINAL,SECUESTRO,SOLICITUD DE APOYO O DESACATO,SUPLANTACIÓN DE PROFESIÓN U OFICIO,SÍNTOMAS GASTROINTESTINALES,TRASTORNO MENTAL,VEHÍCULO ABANDONADO,VEHÍCULO MAL ESTACIONADO,VEHÍCULO RECUPERADO,VERIFICAR SITUACIÓN,VIOLACIÓN DE MEDIDA GUBERNAMENTAL,VIOLENCIA SEXUAL
UPZ35,Fucha,2025,2,389682,0.1415205218614152,0.2143388711821434,0.18694730575186946,0.18678306927186783,0.3771173247246045,0,6,0,91,0,14,4,2,11,1,2,2,13,18,5,4,12,0,5,7,0,0,11,5,0,0,10,4,0,4,0,1,38,2,10,12,66,2,15,0,3,1,10,3,15,0,6,27,1,6,2,0,2,4,0,27,0,0,2,48,5,1,2,0,7,2,0,1,0,0,107,117,0,1,5,2,3,13,6,29,0,42,0,3
UPZ35,Fucha,2025,3,405924,0.13724983001744168,0.25889821740030156,0.1904642248302638,0.1788659946196825,0.38113210026178956,0,4,0,106,0,14,5,3,19,2,1,0,3,19,9,4,19,1,5,6,0,7,10,5,0,0,10,4,1,0,0,0,51,0,11,6,75,5,30,0,0,10,10,4,42,1,16,38,0,14,0,1,0,4,0,24,0,1,1,50,8,1,1,1,9,5,0,0,2,1,129,118,0,1,3,2,5,14,8,29,0,39,0,4
UPZ35,Fucha,2025,4,388056,0.14044880120394995,0.21360319129197847,0.18634166202816088,0.1888413012554889,0.37882440506868426,3,1,0,94,0,18,5,5,18,3,1,0,12,10,3,12,6,0,1,10,1,2,17,11,0,0,11,2,0,1,0,2,27,1,15,17,79,4,33,0,3,4,3,13,1,1,8,39,0,1,3,1,0,2,0,23,0,3,4,35,7,6,1,0,2,1,0,0,0,0,122,116,0,1,2,0,10,5,0,13,0,33,0,5
UPZ35,Fucha,2025,5,421072,0.14392550442679636,0.24486073640612532,0.18611068890831023,0.18355293156514801,0.37495190846221077,0,6,0,99,0,12,0,4,21,4,9,0,6,7,1,4,16,1,3,8,0,5,12,4,0,0,15,2,1,3,0,0,55,0,13,18,52,4,10,1,1,6,7,2,0,0,4,41,2,5,4,4,0,0,0,27,0,2,2,62,2,3,2,0,4,0,1,0,1,0,128,162,0,0,3,0,9,16,0,17,0,32,0,0
UPZ35,Fucha,2025,6,373243,0.14555932730151672,0.27532465444763865,0.176083677389797,0.1866317653646552,0.37269810373760076,0,6,0,121,0,3,1,2,10,3,5,0,3,6,3,14,6,0,8,13,0,0,11,12,0,0,17,4,0,5,0,0,30,2,16,19,66,7,35,0,0,1,3,0,0,1,13,32,2,8,37,1,0,3,0,25,0,1,1,54,4,3,1,0,3,1,0,1,0,0,116,165,0,0,4,1,2,12,13,16,0,28,0,4
UPZ35,Fucha,2025,7,417472,0.13482101793653228,0.19069063314425877,0.1816481105319638,0.18568430936685573,0.3823773410751699,0,7,0,94,0,7,3,6,14,4,0,0,10,14,5,16,16,1,3,8,0,3,5,18,0,0,13,2,0,3,0,4,32,1,12,15,105,4,15,0,0,1,11,5,0,0,14,27,0,10,21,1,0,2,0,24,0,3,2,40,6,4,0,0,5,0,0,0,0,0,116,136,0,2,6,0,6,13,5,27,0,39,0,0
UPZ35,Fucha,2025,8,391334,0.13917012066418966,0.2777295098304773,0.1788140054275887,0.18351076062902788,0.3802536111522808,2,10,0,116,0,6,11,1,19,6,2,1,22,10,12,3,14,2,8,8,0,0,15,7,0,0,8,3,0,1,0,0,32,0,14,16,103,7,17,1,2,1,11,3,0,0,16,52,0,7,12,1,0,5,0,55,0,3,3,50,7,1,2,0,10,1,0,0,2,0,137,202,0,0,1,1,11,10,9,24,1,48,0,6
UPZ35,Fucha,2025,9,398829,0.1346391561295693,0.200948276078219,0.1884140822257158,0.18191505632739846,0.38093717273986266,2,8,0,99,0,14,7,3,12,4,1,2,9,9,6,3,10,1,9,5,0,2,18,7,0,0,15,1,0,4,0,0,56,0,10,18,64,5,17,1,0,5,10,2,0,0,10,37,0,5,51,2,0,0,0,106,0,1,4,51,6,0,2,0,11,0,0,6,0,0,130,214,0,0,4,1,11,7,2,28,0,41,0,1
UPZ35,Fucha,2025,10,406164,0.13552407401936165,0.20403827025536483,0.183691809219921,0.18167784441752594,0.38217382633615976,2,6,0,112,0,9,15,3,17,3,11,0,15,18,3,6,6,0,6,7,0,2,12,9,0,0,15,2,0,1,0,1,31,0,10,29,80,2,25,0,0,4,7,4,1,1,17,33,1,6,6,0,0,3,0,74,0,1,4,45,1,7,2,0,2,0,0,12,1,0,161,129,0,2,3,5,6,11,10,20,1,44,0,2
UPZ35,Fucha,2025,11,382936,0.1375947939081204,0.30236906428228216,0.17876094177617147,0.17908475567718887,0.38263399976323287,1,6,0,123,0,10,5,6,26,3,2,0,8,13,3,8,14,0,7,12,0,4,18,13,0,0,11,1,1,4,0,0,24,0,15,23,47,4,21,0,2,2,7,3,0,0,11,42,0,6,14,1,0,3,0,45,1,2,4,40,8,6,1,0,5,0,0,5,2,0,118,239,0,1,3,0,4,6,8,20,1,30,0,0
UPZ35,Fucha,2025,12,0,,,,,,0,4,0,134,0,7,9,0,28,1,2,0,7,7,4,4,10,0,6,6,0,1,9,7,0,0,17,1,2,4,0,1,22,1,17,16,51,15,17,3,2,4,5,0,0,2,7,41,0,6,42,1,0,5,0,30,0,0,5,29,8,10,1,0,10,0,2,6,0,0,136,265,0,1,2,0,17,9,5,19,0,44,0,1
UPZ35,Fucha,2026,1,331361,0.13299996076786344,0.23936431867359165,0.17178545453448052,0.17638768593769333,0.3938945490467094,0,6,0,95,0,8,7,2,16,3,1,0,5,17,1,8,6,1,3,4,0,4,13,10,0,0,10,3,0,3,1,0,21,0,7,7,62,6,11,0,1,0,2,1,3,0,11,23,2,0,18,0,0,8,0,35,0,1,3,37,1,0,1,0,7,1,0,7,0,0,119,180,0,1,7,3,4,15,1,15,0,21,0,2
UPZ35,Fucha,2026,2,358173,0.13111541070934996,0.20733276936005784,0.18464540878290658,0.18028438771208327,0.38577970701309144,0,7,0,158,0,9,18,2,10,5,2,0,10,12,2,4,13,1,6,5,0,11,11,6,0,0,9,2,0,6,0,1,19,1,11,15,58,18,19,1,0,5,2,6,0,0,11,44,0,6,3,1,0,1,0,39,0,1,4,43,13,4,1,0,6,0,0,4,0,0,117,118,3,0,0,0,6,10,6,24,1,39,0,0
UPZ35,Fucha,2026,3,386572,0.12904452469397681,0.2187432095444057,0.18296203553283735,0.18057696884409632,0.3881956875648866,0,9,0,145,0,7,4,2,13,1,1,0,5,12,7,6,10,1,1,7,8,7,12,10,0,0,14,4,0,0,0,1,23,0,13,9,53,1,23,0,3,7,3,6,0,0,17,45,0,5,5,1,0,0,0,44,0,1,1,45,6,2,0,0,8,1,0,3,0,0,131,154,0,0,3,0,7,17,5,20,0,36,9,4
UPZ35,Fucha,2026,4,359694,0.1336246920993956,0.20569984486813792,0.18213537062058305,0.18424271742091888,0.38360082922335836,0,6,0,115,0,10,5,5,16,9,3,0,5,9,5,7,5,0,1,3,0,2,10,7,0,0,14,9,1,3,0,0,24,1,21,13,47,3,8,1,2,3,6,3,0,0,13,22,3,9,5,3,0,2,0,48,1,3,1,35,2,2,0,0,6,4,0,6,1,0,117,185,0,0,0,2,12,9,2,17,0,37,0,1
UPZ35,Fucha,2026,5,376876,0.13327725830246553,0.28095447839607723,0.18730829238264043,0.18066154384996658,0.38481556267844064,2,6,0,125,0,12,21,1,8,4,5,0,6,13,0,5,5,0,8,10,0,1,25,9,0,0,18,0,0,6,0,0,23,0,11,15,37,37,23,0,0,7,8,0,0,0,6,35,7,5,21,0,0,4,0,43,0,1,1,40,4,1,5,0,5,0,0,5,0,0,124,96,1,1,1,1,14,4,6,22,0,35,5,3
UPZ35,Fucha,2026,6,224259,0.20530725634199742,0.23253916230786725,0.3504519328098315,0.0,0.626295748814243,0,3,0,128,0,8,1,3,17,2,1,0,8,9,5,16,5,0,0,7,0,0,24,1,0,0,10,2,0,2,0,1,28,0,10,14,40,15,17,0,0,0,7,4,0,0,9,49,0,4,9,0,1,0,0,29,1,0,2,58,7,3,2,0,9,2,0,0,0,0,136,101,0,1,3,1,2,12,3,12,0,33,0,1
UPZ35,Fucha,2026,7,384561,0.12803950478597673,0.21371901986940953,0.17091956802691902,0.19088519116603087,0.3933984682100716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPZ41,General Santander,2023,1,427238,0.24977178996250335,0.2140071810091799,0.2300661458016375,0.2574817783062368,0.39143833959838154,0,11,0,110,0,9,11,0,31,32,9,0,1,25,14,20,23,2,10,7,0,5,16,22,0,0,17,3,0,7,1,1,20,0,35,26,90,6,37,1,3,5,10,7,0,0,11,43,3,5,6,0,0,6,0,31,0,2,0,99,7,10,1,0,9,5,0,11,1,1,153,105,1,0,4,4,11,31,9,37,1,63,0,1
UPZ41,General Santander,2023,2,480398,0.2503694853017706,0.19301495843030153,0.2469847917768184,0.2408357237124218,0.39487015627320127,0,15,0,132,0,9,6,5,12,19,10,1,8,17,11,6,39,2,15,13,0,3,9,18,0,0,13,6,0,3,0,2,27,2,15,26,75,5,35,0,4,11,8,8,0,2,22,70,1,5,4,1,1,3,0,40,0,0,2,74,7,7,2,0,3,2,0,12,2,0,203,111,0,1,2,2,15,16,15,63,1,86,0,5
UPZ41,General Santander,2023,3,532941,0.25411818569034844,0.18618008372408953,0.24722811718370327,0.24883992787194079,0.3975794224876675,0,10,0,113,0,12,6,1,23,9,4,0,4,20,8,8,12,2,17,12,0,2,21,16,0,0,29,3,1,5,0,0,16,0,29,42,67,10,24,0,3,9,11,6,0,0,16,56,1,2,7,2,0,6,0,35,0,0,2,72,8,5,2,0,8,1,0,2,0,0,192,136,0,0,7,0,11,19,19,33,0,98,0,6
UPZ41,General Santander,2023,4,460559,0.2537785604015989,0.2615712644851148,0.23504697552322287,0.2458838064178531,0.3863923152806336,3,8,0,149,0,9,3,3,34,6,8,0,2,20,11,6,24,2,1,9,0,3,22,24,0,0,10,8,0,14,0,2,13,1,21,28,84,4,43,0,6,11,10,12,0,0,9,61,0,6,18,2,1,4,0,36,0,0,3,75,7,7,4,0,7,3,0,2,0,1,239,243,0,1,6,2,9,20,13,45,1,81,0,1
UPZ41,General Santander,2023,5,492173,0.2612252195874215,0.206151089149547,0.23974090411298465,0.2497414527005748,0.39414892392173756,0,17,0,136,0,13,7,3,24,12,4,0,0,24,11,14,22,7,9,14,0,4,19,15,0,0,16,7,0,1,0,0,22,0,34,28,82,4,33,2,3,16,14,10,0,3,16,61,1,11,7,1,1,1,0,52,0,2,2,110,7,3,4,0,2,4,0,3,0,0,282,219,0,1,5,4,10,19,14,43,0,66,0,3
UPZ41,General Santander,2023,6,441755,0.25590881823635275,0.2175300788898824,0.24075109506400608,0.2533780036445541,0.39822120481564066,0,5,0,129,0,8,5,2,24,24,5,0,5,29,13,10,24,2,13,8,0,1,27,8,0,0,25,3,0,1,0,0,14,0,19,24,76,2,26,0,5,5,12,7,0,1,8,67,1,18,10,2,1,0,0,33,0,0,4,85,6,4,3,0,5,1,0,1,1,1,210,217,0,1,8,1,9,10,20,52,1,89,0,3
UPZ41,General Santander,2023,7,426004,0.2510211171726087,0.2755185397320213,0.23609402728612877,0.247056365667928,0.38897228664519584,2,16,0,143,0,13,3,2,21,12,1,0,1,7,5,13,28,1,12,9,0,2,23,9,0,0,17,3,0,9,0,2,23,0,22,20,90,1,28,0,5,7,10,7,3,1,7,7,0,18,4,1,0,4,0,25,0,1,3,80,10,4,2,0,4,2,0,2,0,0,202,171,0,0,4,1,8,9,8,36,1,53,0,0
UPZ41,General Santander,2023,8,486599,0.26078146482010856,0.20422771111325752,0.24360715907759778,0.24528204949044285,0.39492126302492747,0,6,0,80,0,6,7,1,27,12,7,0,5,20,8,6,32,1,6,11,0,3,9,7,0,0,20,5,0,4,0,0,14,2,22,28,78,5,21,0,2,15,8,11,0,0,22,47,0,4,2,0,1,5,0,38,0,5,2,80,8,8,2,0,5,2,0,1,1,0,181,118,0,4,0,1,15,14,17,18,0,75,0,1
UPZ41,General Santander,2023,9,479766,0.2608875993713602,0.20770125436150122,0.24395851310847372,0.24447334742353563,0.3944285686494388,0,5,0,118,0,13,9,3,11,7,3,0,4,17,6,4,12,3,7,19,0,3,11,15,0,0,15,3,0,9,0,0,16,2,19,25,91,2,29,1,1,7,15,6,0,4,16,73,0,7,13,1,0,6,0,54,0,0,2,86,7,5,2,0,6,4,0,1,0,0,209,190,0,0,5,3,14,13,17,31,0,71,0,6
UPZ41,General Santander,2023,10,461098,0.25639885664218887,0.21087491162399316,0.24230857648482534,0.2443732135034201,0.3944347694705536,0,14,0,122,0,13,6,2,25,7,9,0,6,21,5,8,19,5,13,7,0,7,21,12,0,0,12,7,0,5,0,0,20,3,19,40,87,2,28,0,1,14,11,6,1,0,7,56,1,11,5,1,2,9,0,44,0,2,3,103,9,8,3,1,9,3,0,4,3,0,232,219,2,1,3,10,31,9,15,49,0,95,10,6
UPZ41,General Santander,2023,11,453813,0.2576854343088453,0.21193090546105994,0.2418749573062032,0.24600661505950688,0.39343839496297667,1,3,0,170,0,18,2,6,22,5,7,0,5,19,6,2,20,1,5,18,1,2,28,17,0,0,25,6,0,5,0,0,24,0,30,26,98,26,25,1,2,17,11,8,0,3,12,59,0,22,7,1,0,3,0,52,0,1,2,89,6,14,4,2,10,1,0,2,0,0,218,202,1,1,1,5,16,26,22,47,0,84,0,3
UPZ41,General Santander,2023,12,429735,0.2654286944279614,0.27005945524567465,0.2196632808591341,0.24598415302453838,0.3693401165834758,1,6,0,135,0,14,1,0,28,13,3,0,3,21,5,29,16,0,14,7,3,0,30,21,0,0,27,5,0,5,0,0,22,3,18,41,69,3,36,1,2,8,8,9,0,0,23,58,0,8,54,1,1,7,0,24,0,3,0,74,8,15,7,0,1,5,0,3,0,0,274,304,0,0,4,5,17,14,15,36,2,104,0,3
UPZ41,General Santander,2024,1,378006,0.2524034010042169,0.20694909604609452,0.23225821812352185,0.2545197695274678,0.3933288536866258,0,5,0,65,0,12,1,1,23,4,8,0,1,8,8,14,8,1,8,9,0,3,7,5,0,0,18,3,0,2,0,0,11,0,11,23,63,12,23,0,2,7,1,1,0,0,10,35,0,7,7,0,0,3,0,22,0,0,0,89,11,2,1,0,14,0,0,0,0,0,126,161,0,1,4,2,8,24,6,21,1,48,0,0
UPZ41,General Santander,2024,2,442222,0.25921369809733574,0.17954782891850699,0.23866519530914337,0.2486172103604072,0.39628889260748373,0,10,0,139,0,13,7,3,26,0,8,0,1,17,11,16,21,2,6,6,1,8,14,12,0,0,19,12,1,8,0,0,22,2,14,26,94,1,31,0,2,9,9,5,0,1,10,64,0,9,4,0,0,7,3,41,0,2,5,103,10,3,3,2,7,4,0,3,1,0,240,214,6,1,5,4,14,24,26,79,0,85,0,1
UPZ41,General Santander,2024,3,410147,0.26171104506433057,0.2673163524297386,0.22743065291224854,0.24090630920133513,0.37923628601452647,0,7,0,85,0,16,2,2,20,0,0,0,2,3,6,10,11,0,12,6,0,0,19,10,0,0,6,3,1,3,0,0,9,0,24,21,72,8,31,1,4,10,7,8,0,0,21,70,1,16,6,0,0,0,0,36,0,1,6,76,10,6,4,0,8,5,0,2,0,0,188,164,0,0,6,1,15,13,19,100,1,70,0,1
UPZ41,General Santander,2024,4,444540,0.2628177441850002,0.1818981418994916,0.23569082647230846,0.2514216943357178,0.3925983413566083,0,11,0,101,0,18,1,1,7,7,3,0,2,8,8,16,15,1,3,4,0,2,18,11,0,0,16,1,0,2,0,0,14,0,22,20,37,1,17,0,3,2,2,1,1,0,13,51,2,5,5,0,1,0,0,29,0,0,3,54,3,3,2,0,4,6,0,0,0,0,147,137,0,1,2,1,9,26,15,99,0,51,0,1
UPZ41,General Santander,2024,5,447667,0.2641963781114087,0.21416812050028258,0.22978240522531257,0.2486223018448981,0.38605918759554164,1,14,0,154,0,28,3,7,19,8,1,0,3,9,10,22,18,3,10,9,0,2,27,18,0,0,26,4,0,9,0,0,18,0,35,35,74,8,40,0,11,7,9,12,0,0,14,72,0,7,5,1,0,1,0,54,2,3,2,98,12,10,4,0,7,3,1,0,1,0,229,225,0,2,1,3,12,10,23,148,2,69,0,2
UPZ41,General Santander,2024,6,394014,0.2535519042470572,0.2791169856908638,0.2226494490043501,0.2469658438532641,0.3787168730045125,0,7,0,149,0,21,6,5,22,9,16,0,3,26,10,9,31,3,10,16,0,24,28,13,0,0,29,3,0,7,0,0,14,1,18,35,89,2,48,1,3,13,13,8,0,0,18,82,0,13,11,0,1,8,0,26,0,3,4,97,5,11,1,0,2,6,0,0,0,0,269,260,1,3,4,3,7,19,13,119,0,77,0,3
UPZ41,General Santander,2024,7,405255,0.24809317590159283,0.20371124353801928,0.24202785900235654,0.2528013226240268,0.4041548942435422,0,16,0,154,0,21,5,3,10,16,7,2,6,13,9,10,21,0,7,14,0,6,38,13,0,0,22,4,0,13,0,0,27,1,24,25,91,9,35,1,10,10,15,10,0,1,14,74,0,14,6,0,3,4,0,37,0,4,1,103,8,8,1,1,6,6,0,1,0,0,221,337,0,4,5,4,20,34,17,140,3,82,0,3
UPZ41,General Santander,2024,8,439837,0.2588936355968234,0.2341003599060561,0.2383360199346576,0.24355613556840375,0.39166659088101574,0,13,0,130,0,31,7,4,16,12,4,0,5,12,5,20,28,4,23,6,0,3,21,15,0,0,13,2,0,3,0,0,20,1,11,21,79,7,32,2,2,11,11,6,0,0,19,93,0,6,21,1,1,6,0,24,0,1,7,83,6,10,3,0,13,5,0,0,2,0,263,230,1,2,5,5,10,29,18,167,0,105,0,1
UPZ41,General Santander,2024,9,418707,0.25268266353321056,0.20700871970136636,0.24073875048661714,0.2427520915580585,0.39485358098463447,0,7,0,108,0,18,7,4,14,6,10,1,1,12,4,15,20,1,14,16,0,14,23,10,0,0,23,5,0,4,0,0,20,1,25,25,57,20,36,0,4,10,9,8,0,3,31,80,0,38,9,0,1,3,0,34,0,1,4,76,13,6,2,0,16,0,0,4,1,0,221,181,1,2,1,3,7,23,41,236,0,101,0,6
UPZ41,General Santander,2024,10,465798,0.26070743111821004,0.18945980875830296,0.23810321212199279,0.24658972344235056,0.39326149246382913,0,4,0,202,0,32,5,4,17,7,5,0,28,22,5,20,15,1,23,11,0,3,27,17,0,0,15,6,1,7,0,2,20,0,19,32,100,4,40,0,3,13,4,10,3,2,26,71,13,40,14,1,2,7,1,60,1,2,1,71,6,8,1,0,5,1,0,2,2,0,243,231,1,0,20,1,13,14,23,285,1,92,0,10
UPZ41,General Santander,2024,11,440869,0.2611501375692099,0.2505642265616317,0.23162209182319465,0.23730858826544846,0.37828347725363615,1,9,0,151,0,43,10,0,23,4,6,0,7,15,11,19,25,4,11,11,0,10,15,20,0,0,19,7,0,7,1,0,35,0,19,44,103,12,35,1,1,15,6,4,9,0,21,77,7,4,13,1,1,7,0,34,0,3,4,74,4,5,1,0,2,1,0,2,10,1,252,173,1,0,8,5,13,15,29,325,0,69,0,1
UPZ41,General Santander,2024,12,438255,0.2638943081082931,0.2341992675497142,0.21870372271850863,0.24110848706803117,0.3628223484805269,1,18,0,138,0,29,2,2,32,5,4,2,37,21,11,17,38,2,18,17,1,6,27,14,0,0,41,0,0,7,0,0,14,0,30,20,96,12,31,0,3,13,7,12,1,1,13,58,0,13,78,2,0,3,0,33,0,10,1,93,6,8,4,0,3,6,0,3,1,0,269,344,0,2,6,1,12,19,20,279,1,79,0,2
UPZ41,General Santander,2025,1,385122,0.25264201993134644,0.20584386246436195,0.2288573490997658,0.24808242582869844,0.3837288357109349,0,8,0,83,0,19,3,4,31,21,2,1,3,13,4,8,20,4,6,14,0,1,15,14,0,0,20,1,0,4,0,0,19,0,10,16,69,7,31,1,3,5,12,5,0,1,16,53,0,2,8,1,1,10,1,30,0,1,0,92,4,2,2,0,13,5,3,2,0,0,208,239,1,0,9,3,10,20,27,277,0,54,0,1
UPZ41,General Santander,2025,2,425835,0.259837730576397,0.18261533222961945,0.2370284265032231,0.2436154848709007,0.38958350456553986,1,8,0,116,0,21,4,1,23,10,11,0,1,18,12,15,17,2,13,11,0,5,20,11,0,0,27,5,0,9,0,0,25,0,35,33,78,2,18,0,1,4,9,8,2,0,14,84,0,13,10,1,5,5,0,46,0,0,5,91,4,4,4,1,1,3,0,3,2,0,223,167,2,0,1,4,11,11,24,516,0,102,0,3
UPZ41,General Santander,2025,3,454897,0.25943015671679526,0.23662059762979312,0.2330439637983983,0.23745814986689295,0.38374593589318023,0,9,0,137,0,37,18,7,33,2,5,1,3,24,17,7,24,3,4,14,0,14,20,20,0,0,34,8,0,3,0,0,26,2,16,37,81,26,26,0,2,7,11,4,0,0,12,67,1,19,4,0,0,2,0,41,0,1,4,121,4,4,9,0,5,6,0,0,2,0,223,253,0,2,5,4,9,22,15,407,0,64,0,3
UPZ41,General Santander,2025,4,437123,0.25947159037616413,0.20046989062575066,0.23877489859833503,0.24515754147002103,0.3933979490135881,0,15,0,156,0,24,1,7,21,7,5,0,5,16,6,19,20,0,25,12,0,8,26,16,0,0,23,2,0,4,0,2,22,0,13,31,57,5,22,2,4,3,7,4,0,1,15,67,0,8,6,0,2,6,0,52,0,0,0,110,6,7,9,0,0,5,0,1,2,0,216,245,1,0,3,0,15,19,14,192,0,70,0,0
UPZ41,General Santander,2025,5,485014,0.2589059284886622,0.2210451657065569,0.24130849831138895,0.2391023764262475,0.3909995381576614,5,6,0,169,0,26,4,5,13,15,1,0,4,16,15,8,36,1,10,11,1,5,22,8,0,0,30,9,0,8,0,0,15,1,29,43,96,26,26,0,3,9,7,5,6,0,19,59,0,10,6,1,0,4,0,35,0,0,6,103,5,3,5,0,3,2,0,1,3,0,210,383,0,4,4,3,12,23,26,161,0,73,0,2
UPZ41,General Santander,2025,6,427478,0.25452303978216423,0.2614309976185909,0.23300146440284647,0.24806890647004057,0.38774256608917107,1,18,0,150,0,17,1,4,23,12,1,0,6,17,14,15,26,1,20,14,0,6,25,9,0,0,28,1,0,1,1,0,17,3,16,44,64,6,29,1,3,5,11,6,2,1,6,64,2,13,6,1,0,5,0,54,0,1,4,91,9,9,4,0,1,8,1,1,7,0,232,451,0,0,4,0,9,22,17,192,0,73,0,6
UPZ41,General Santander,2025,7,486859,0.2567416849642299,0.1743790296574573,0.24232683384717135,0.2521654113408605,0.40448971536591366,3,9,0,140,0,21,6,7,27,8,0,0,10,27,11,12,23,1,15,20,1,3,29,23,0,0,23,8,0,9,0,0,15,1,23,32,79,13,35,0,6,7,9,6,1,0,14,70,0,16,2,0,1,2,0,55,0,0,4,82,25,8,3,0,8,6,1,2,4,0,232,283,0,1,2,2,13,25,30,168,1,123,0,6
UPZ41,General Santander,2025,8,467094,0.2548844558054696,0.2556230651646135,0.23729913036776323,0.23799706268973697,0.38590215959385765,0,15,0,129,0,13,2,4,24,10,8,0,6,10,4,15,13,0,5,9,0,8,21,10,0,1,33,6,0,11,0,0,17,1,26,24,58,5,42,2,2,18,6,3,23,0,18,101,1,8,5,0,0,8,0,30,0,0,2,78,5,1,1,0,6,2,1,5,5,0,281,213,4,2,4,5,13,18,29,207,1,64,0,4
UPZ41,General Santander,2025,9,491243,0.25450744336306064,0.17562184092190627,0.2461327693219038,0.24422739866013357,0.40132760161467945,3,11,0,154,0,11,3,6,16,12,2,0,9,13,4,7,21,0,7,13,0,9,31,16,0,0,24,5,0,6,0,0,17,0,23,33,79,8,42,0,1,4,6,8,0,0,16,69,0,20,4,0,0,4,0,46,0,0,3,65,8,5,2,0,7,4,1,1,4,0,219,305,0,1,2,1,8,14,10,190,1,60,0,5
UPZ41,General Santander,2025,10,499264,0.2514901935649276,0.18553510767850276,0.24619239520574285,0.24234673439302654,0.39795912917147375,0,10,0,205,0,11,4,4,31,11,9,0,12,16,7,28,10,2,9,8,0,3,32,19,0,0,16,5,1,5,0,0,22,0,23,28,90,5,43,0,5,9,12,16,1,0,14,68,2,21,6,0,0,10,0,36,0,5,2,88,13,2,3,0,1,2,0,1,0,0,219,343,0,2,14,2,15,10,15,122,4,79,5,2
UPZ41,General Santander,2025,11,469999,0.25536011778748463,0.27356653950327553,0.23534943691369556,0.2374217817484718,0.38183600745249807,0,11,0,141,0,10,0,3,19,22,10,2,14,31,5,10,15,3,11,15,0,5,32,17,0,0,23,2,2,7,0,0,17,0,33,23,65,2,42,0,0,14,7,10,1,0,18,83,0,9,15,1,2,3,0,40,1,3,1,75,10,11,1,0,6,4,0,1,1,0,264,441,0,1,4,2,8,22,13,159,0,79,0,1
UPZ41,General Santander,2025,12,0,,,,,,1,8,0,163,0,23,2,1,51,10,15,1,12,31,12,16,14,3,5,9,0,5,28,20,0,0,20,1,5,9,0,0,29,2,21,32,58,4,29,2,4,5,7,9,2,0,17,75,2,15,98,1,0,2,0,37,0,0,1,87,7,7,3,0,16,6,0,4,0,0,248,586,0,1,2,4,11,23,9,169,2,80,0,1
UPZ41,General Santander,2026,1,385308,0.24737352974763047,0.22977202653461645,0.23315892740353172,0.24437073717649258,0.3859899093712043,0,10,0,113,0,20,4,3,29,13,4,0,5,18,8,12,21,3,14,8,0,8,26,15,0,0,11,2,0,5,0,0,13,1,12,28,59,3,28,0,3,8,20,5,0,0,18,63,0,12,19,0,2,1,0,41,0,2,0,76,5,3,1,1,8,2,1,0,1,1,182,468,0,0,0,2,4,17,18,176,0,80,0,4
